COD_TIPO_RAPPORTO,TIPO_RAPPORTO,COD_PRESTAZIONE,DESC_PRESTAZIONE,ANNO,NUMERO
1,STRUTTURA DIRETTAMENTE GESTITA,93081,ELETTROMIOGRAFIA SEMPLICE [EMG] ANALISI QUALITATIVA O QUANTITATIVA PER MUSCOLO ESCLUSO: EMG DELL' OC,2017,496
1,STRUTTURA DIRETTAMENTE GESTITA,93082,ELETTROMIOGRAFIA SINGOLA FIBRA DENSITÀ DELLE FIBRE,2017,6
1,STRUTTURA DIRETTAMENTE GESTITA,93083,ELETTROMIOGRAFIA  DI UNITA' MOTORIA ESAME AD AGO,2017,2
1,STRUTTURA DIRETTAMENTE GESTITA,93084,"ELETTROMIOGRAFIA DI MUSCOLI SPECIALI [LARINGEI, PERINEALI] ESCLUSO: ELETTROMIOGRAFIA DELLO SFINTERE",2017,19
1,STRUTTURA DIRETTAMENTE GESTITA,93085,"RISPOSTE RIFLESSE  H, F, BLINK REFLEX, RIFLESSO BULBOCAVERNOSO, RIFLESSI ESTEROCETTIVI AGLI ARTI, RI",2017,425
1,STRUTTURA DIRETTAMENTE GESTITA,93086,"STIMOLAZIONE RIPETITIVA  STIMOLAZIONE RIPETITIVA PER NERVO, STIMOLAZIONE RIPETITIVA CON TENSILON INC",2017,55
1,STRUTTURA DIRETTAMENTE GESTITA,93087,TEST PER TETANIA LATENTE INCLUSO: EMG,2017,2
1,STRUTTURA DIRETTAMENTE GESTITA,93089,"VALUTAZIONE ELETTROMIOGRAFICA TUNNEL CARPALE (COMPRENSIVA DI VALUTAZIONE CLINICA, EMG, VELOCITÀ DI C",2017,989
1,STRUTTURA DIRETTAMENTE GESTITA,9308S,"STUDIO NEUROFISIOLOGICO (ELETTROMIOGRAFICO) ARTO SUPERIORE COMPLETO. NON ASSOCIABILE A 93.08.1, 93.0",2017,899
1,STRUTTURA DIRETTAMENTE GESTITA,9308T,"STUDIO NEUROFISIOLOGICO (ELETTROMIOGRAFICO) ARTO INFERIORE COMPLETO. NON ASSOCIABILE A 93.08.1, 93.0",2017,622
1,STRUTTURA DIRETTAMENTE GESTITA,9308V,STUDIO NEUROFISIOLOGICO (ELETTROMIOGRAFICO) FACCIALE E TRIGEMINALE COMPLETO.MONOLATERALE. NON ASSOCI,2017,37
1,STRUTTURA DIRETTAMENTE GESTITA,9308Z,"STUDIO NEUROFISIOLOGICO (ELETTROMIOGRAFICO) DEL TRONCO. NON ASSOCIABILE A 93.08.1, 93.08.5, 93.09.1,",2017,8
1,STRUTTURA DIRETTAMENTE GESTITA,93091,VELOCITA' DI CONDUZIONE NERVOSA MOTORIA  PER NERVO,2017,552
1,STRUTTURA DIRETTAMENTE GESTITA,93092,VELOCITA' DI CONDUZIONE NERVOSA  SENSITIVA PER NERVO,2017,448
1,STRUTTURA DIRETTAMENTE GESTITA,93111,RIEDUCAZIONE MOTORIA INDIVIDUALE IN MOTULESO GRAVE STRUMENTALE COMPLESSA PER SEDUTA DI 30 MINUTI  (C,2017,20
1,STRUTTURA DIRETTAMENTE GESTITA,93112,RIEDUCAZIONE MOTORIA INDIVIDUALE IN MOTULESO GRAVE SEMPLICE INCLUSO: BIOFEEDBACK PER SEDUTA DI 30 MI,2017,6106
1,STRUTTURA DIRETTAMENTE GESTITA,93113,RIEDUCAZIONE MOTORIA INDIVIDUALE IN MOTULESO SEGMENTALE STRUMENTALE COMPLESSA PER SEDUTA DI 30 MINUT,2017,13751
1,STRUTTURA DIRETTAMENTE GESTITA,93114,RIEDUCAZIONE MOTORIA INDIVIDUALE IN MOTULESO SEGMENTALE SEMPLICE INCLUSO: BIOFEEDBACK PER SEDUTA DI,2017,105067
1,STRUTTURA DIRETTAMENTE GESTITA,93115,RIEDUCAZIONE MOTORIA IN GRUPPO  PER SEDUTA DI 30 MINUTI  MAX. 5 PAZIENTI (CICLO DI DIECI SEDUTE),2017,2081
1,STRUTTURA DIRETTAMENTE GESTITA,9315,MOBILIZZAZIONE DELLA COLONNA VERTEBRALE MANIPOLAZIONE DELLA COLONNA VERTEBRALE PER SEDUTA ESCLUSO: M,2017,385
1,STRUTTURA DIRETTAMENTE GESTITA,9316,MOBILIZZAZIONE DI ALTRE ARTICOLAZIONI MANIPOLAZIONE INCRUENTA DI RIGIDITÀ DI PICCOLE ARTICOLAZIONI E,2017,20
1,STRUTTURA DIRETTAMENTE GESTITA,93181,ESERCIZI RESPIRATORI PER SEDUTA INDIVIDUALE (CICLO DI DIECI SEDUTE),2017,1469
1,STRUTTURA DIRETTAMENTE GESTITA,93182,ESERCIZI RESPIRATORI PER SEDUTA COLLETTIVA (CICLO DI DIECI SEDUTE),2017,396
1,STRUTTURA DIRETTAMENTE GESTITA,93191,ESERCIZI POSTURALI - PROPRIOCETTIVI PER SEDUTA INDIVIDUALE DI 60 MINUTI (CICLO DI DIECI SEDUTE),2017,9860
1,STRUTTURA DIRETTAMENTE GESTITA,93192,ESERCIZI POSTURALI - PROPRIOCETTIVI PER SEDUTA COLLETTIVA DI 60 MINUTI  MAX. 5 PAZIENTI (CICLO DI DI,2017,5421
1,STRUTTURA DIRETTAMENTE GESTITA,9322,"TRAINING DEAMBULATORI E DEL PASSO INCLUSO: ADDESTRAMENTO ALL' USO DI PROTESI, ORTESI, AUSILI E/O IST",2017,5285
1,STRUTTURA DIRETTAMENTE GESTITA,9326,RISOLUZIONE MANUALE DI ADERENZE ARTICOLARI (PER SEDUTA CICLO SI 10 SEDUTE),2017,85345
1,STRUTTURA DIRETTAMENTE GESTITA,93352,IRRADIAZIONE INFRAROSSA PER SEDUTA (CICLO DI DIECI SEDUTE),2017,1337
1,STRUTTURA DIRETTAMENTE GESTITA,93361,INQUADRAMENTO DIAGNOSTICO  E STESURA DEL PIANO RIABILITATIVO CARDIOLOGICO (PRESTAZIONE INSERITA NEL,2017,28
1,STRUTTURA DIRETTAMENTE GESTITA,93363,RIABILITAZIONE CARDIOLOGICA COLLETTIVA CICLO DI 10 SEDUTE (PER SEDUTA) COMPRENDE APPRENDIMENTO ESERC,2017,171
1,STRUTTURA DIRETTAMENTE GESTITA,9337,TRAINING PRENATALE TRAINING PSICO-FISICO PER IL PARTO NATURALE INTERO CICLO,2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,93392,MASSOTERAPIA PER DRENAGGIO LINFATICO PER SEDUTA (30 MINUTI CIASCUNA) CICLO DI DIECI SEDUTE,2017,5596
1,STRUTTURA DIRETTAMENTE GESTITA,93394,ELETTROTERAPIA ANTALGICA  DIADINAMICA PER SEDUTA DI 10 MINUTI  (CICLO DI DIECI SEDUTE),2017,17691
1,STRUTTURA DIRETTAMENTE GESTITA,93395,"ELETTROTERAPIA ANTALGICA  ELETTROANALGESIA TRANSCUTANEA (TENS, ALTO VOLTAGGIO) PER SEDUTA DI 30 MINU",2017,59567
1,STRUTTURA DIRETTAMENTE GESTITA,93396,ELETTROTERAPIA DI MUSCOLI NORMO O DENERVATI DELLA MANO O DEL VISO PER SEDUTA (CICLO DI DIECI SEDUTE),2017,80
1,STRUTTURA DIRETTAMENTE GESTITA,93397,ELETTROTERAPIA DI MUSCOLI NORMO O DENERVATI DI ALTRI DISTRETTI PER SEDUTA (CICLO DI DIECI SEDUTE),2017,3055
1,STRUTTURA DIRETTAMENTE GESTITA,93398,MAGNETOTERAPIA  PER SEDUTA (CICLO DI DIECI SEDUTE),2017,561
1,STRUTTURA DIRETTAMENTE GESTITA,93399,ULTRASONOTERAPIA PER SEDUTA (CICLO DI DIECI SEDUTE),2017,68046
1,STRUTTURA DIRETTAMENTE GESTITA,9351,APPLICAZIONE DI CORSETTO GESSATO ESCLUSO: MINERVA GESSATA (93.52),2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,9352,APPLICAZIONE DI SUPPORTO PER IL COLLO APPLICAZIONE DI: COLLARE CERVICALE MINERVA GESSATA SUPPORTO SA,2017,5
1,STRUTTURA DIRETTAMENTE GESTITA,93541,BENDAGGIO CON DOCCIA DI IMMOBILIZZAZIONE ANTIBRACCIO-MANO GAMBA E PIEDE,2017,474
1,STRUTTURA DIRETTAMENTE GESTITA,93542,BENDAGGIO DESAULT AMIDATO O GESSATO,2017,5
1,STRUTTURA DIRETTAMENTE GESTITA,93543,"APPARECCHIO GESSATO: TORACO-BRACHIALE, COSCIA-PIEDE",2017,37
1,STRUTTURA DIRETTAMENTE GESTITA,93544,"APPARECCHIO GESSATO: OMERO-MANO, STIVALE",2017,311
1,STRUTTURA DIRETTAMENTE GESTITA,93545,APPARECCHIO GESSATO: AVAMBRACCIO-MANO,2017,192
1,STRUTTURA DIRETTAMENTE GESTITA,93546,APPARECCHIO GESSATO: GINOCCHIO,2017,141
1,STRUTTURA DIRETTAMENTE GESTITA,93547,"APPARECCHIO GESSATO: POLSO, MANO, PIEDE",2017,70
1,STRUTTURA DIRETTAMENTE GESTITA,93548,DOCCIA GESSATA DI DITO DELLA MANO O DEL PIEDE APPLICAZIONE DI STECCA DI ZIMMER,2017,196
1,STRUTTURA DIRETTAMENTE GESTITA,93561,FASCIATURA SEMPLICE,2017,1263
1,STRUTTURA DIRETTAMENTE GESTITA,93562,BENDAGGIO ALLA COLLA DI ZINCO DI COSCIA-PIEDE,2017,4
1,STRUTTURA DIRETTAMENTE GESTITA,93563,BENDAGGIO ALLA COLLA DI ZINCO DI GAMBA-PIEDE,2017,72
1,STRUTTURA DIRETTAMENTE GESTITA,93564,BENDAGGIO ADESIVO ELASTICO (PER SEDUTA CICLO DI 10 SEDUTE),2017,4736
1,STRUTTURA DIRETTAMENTE GESTITA,93565,BENDAGGIO A 8 PER CLAVICOLA,2017,38
1,STRUTTURA DIRETTAMENTE GESTITA,93567,"ALTRO BENDAGGIO  DESAULT, SO-BAR",2017,164
1,STRUTTURA DIRETTAMENTE GESTITA,93571,MEDICAZIONE DI USTIONI,2017,1478
1,STRUTTURA DIRETTAMENTE GESTITA,93721,TRAINING PER DISFASIA PER SEDUTA INDIVIDUALE (CICLO DI DIECI SEDUTE),2017,11028
1,STRUTTURA DIRETTAMENTE GESTITA,93722,TRAINING PER DISFASIA PER SEDUTA COLLETTIVA (CICLO DI DIECI SEDUTE),2017,367
1,STRUTTURA DIRETTAMENTE GESTITA,93751,RIABILITAZIONE LOGOPEDICA INDIVIDUALE PER SEDUTA INDIVIDUALE DURATA NON INFERIORE A 30 MINUTI (CICLO,2017,543
1,STRUTTURA DIRETTAMENTE GESTITA,93752,RIABILITAZIONE LOGOPEDICA COLLETTIVA PER SEDUTA COLLETTIVA (DURATA DI 6 0MINUTI PER MAX 5 PERSONE) C,2017,10
1,STRUTTURA DIRETTAMENTE GESTITA,93753,CICLO DI N. 10 SEDUTE DI LOGOPEDIA INDIVIDUALE (DA 1 ORA CIASCUNA) PER DISTURBI DEL LINGUAGGIO E DEL,2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,93821,TERAPIA EDUCAZIONALE DEL DIABETICO PER SEDUTA INDIVIDUALE (CICLO DI DIECI SEDUTE),2017,2220
1,STRUTTURA DIRETTAMENTE GESTITA,93822,TERAPIA EDUCAZIONALE DEL DIABETICO PER SEDUTA COLLETTIVA (CICLO DI DIECI SEDUTE),2017,149
1,STRUTTURA DIRETTAMENTE GESTITA,9383,TERAPIA OCCUPAZIONALE TERAPIA DELLE ATTIVITÀ DELLA VITA QUOTIDIANA ESCLUSO: TRAINING IN ATTIVITÀ DI,2017,1579
1,STRUTTURA DIRETTAMENTE GESTITA,93861,"FISIOTERAPIA INDIVIDUALE IN DISORDINI COMPLESSI
PER SEDUTA INDIVIDUALE DI ALMENO 60 MIN CIASCUNA. C",2017,4039
1,STRUTTURA DIRETTAMENTE GESTITA,93862,"LOGOPEDIA INDIVIDUALE IN DISORDINI COMPLESSI
PER SEDUTA INDIVIDUALE DI ALMENO 60 MIN CIASCUNA. CICL",2017,2513
1,STRUTTURA DIRETTAMENTE GESTITA,93864,"TERAPIA OCCUPAZIONALE INDIVIDUALE IN DISORDINI COMPLESSI
PER SEDUTA INDIVIDUALE DI ALMENO 60 MIN CI",2017,55
1,STRUTTURA DIRETTAMENTE GESTITA,93865,"RIABILITAZIONE DI GRUPPO IN SOGGETTI CON DISORDINI COMPLESSI
PER SEDUTA COLLETTIVA DI ALMENO 60 MIN",2017,20
1,STRUTTURA DIRETTAMENTE GESTITA,93867,"INTERVENTO PSICOLOGICO DI GRUPPO DURANTE PERCORSO RIABILITATIVO IN
DISORDINI COMPLESSI
PER SEDUTA",2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,93891,TRAINING CONDIZIONAMENTO AUDIOMETRICO INFANTILE PER SEDUTA INDIVIDUALE (CICLO DI SEI SEDUTE),2017,148
1,STRUTTURA DIRETTAMENTE GESTITA,93892,"TRAINING PER DISTURBI COGNITIVI RIABILITAZIONE FUNZIONI MNESICHE, GNOSICHE E PRASSICHE PER SEDUTA IN",2017,5205
1,STRUTTURA DIRETTAMENTE GESTITA,93893,"TRAINING PER DISTURBI COGNITIVI RIABILITAZIONE FUNZIONI MNESICHE, GNOSICHE E PRASSICHE PER SEDUTA CO",2017,142
1,STRUTTURA DIRETTAMENTE GESTITA,93901,INQUADRAMENTO DEI DISTURBI COGNITIVI PER SEDUTA INDIVIDUALE DI N. 4 ORE,2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,93902,EPICRISI E REDAZIONE DEL PROGRAMMA TERAPEUTICOPER SEDUTA INDIVIDUALE DI N. 4 ORE,2017,2
1,STRUTTURA DIRETTAMENTE GESTITA,9391,RESPIRAZIONE A PRESSIONE POSITIVA INTERMITTENTE PER SEDUTA,2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,9394,MEDICAMENTO RESPIRATORIO SOMMINISTRATO PER MEZZO DI NEBULIZZATORE AEROSOLTERAPIA PER SEDUTA  (CICLO,2017,283
1,STRUTTURA DIRETTAMENTE GESTITA,9395,OSSIGENAZIONE IPERBARICA PER SEDUTA,2017,20
1,STRUTTURA DIRETTAMENTE GESTITA,9399,ALTRE PROCEDURE RESPIRATORIE DRENAGGIO POSTURALE PER SEDUTA  (CICLO DI DIECI SEDUTE),2017,312
1,STRUTTURA DIRETTAMENTE GESTITA,93991,BRONCOINSTILLAZIONI PER SEDUTA,2017,34
1,STRUTTURA DIRETTAMENTE GESTITA,94011,SOMMINISTRAZIONE DI TEST DI INTELLIGENZA,2017,18
1,STRUTTURA DIRETTAMENTE GESTITA,94012,"SOMMINISTRAZIONE DI TEST DI DETERIORAMENTO O SVILUPPO INTELLETTIVO M.D.B., MODA, WAIS, STANFORD  BIN",2017,478
1,STRUTTURA DIRETTAMENTE GESTITA,94021,"SOMMINISTRAZIONE DI TEST DELLA MEMORIA MEMORIA IMPLICITA, ESPLICITA, A BREVE E LUNGO TERMINE",2017,228
1,STRUTTURA DIRETTAMENTE GESTITA,94081,SOMMINISTRAZIONE DI TEST DELLE FUNZIONI ESECUTIVE,2017,225
1,STRUTTURA DIRETTAMENTE GESTITA,94082,SOMMINISTRAZIONE DI TEST DELLE  ABILITA' VISUO SPAZIALI,2017,220
1,STRUTTURA DIRETTAMENTE GESTITA,94083,SOMMINISTRAZIONE DI TEST PROIETTIVI E DELLA PERSONALITA',2017,908
1,STRUTTURA DIRETTAMENTE GESTITA,94084,"ESAME  DELL' AFASIA CON BATTERIA STANDARDIZZATA (BOSTON A.B., AACHEN A.B., ENPA)",2017,18
1,STRUTTURA DIRETTAMENTE GESTITA,94085,TEST DI VALUTAZIONE DELLA DISABILITA' SOCIALE,2017,14
1,STRUTTURA DIRETTAMENTE GESTITA,9409,COLLOQUIO PSICOLOGICO CLINICO,2017,16257
1,STRUTTURA DIRETTAMENTE GESTITA,94121,VISITA PSICHIATRICA DI CONTROLLO VISITA NEUROPSICHIATRICA INFANTILE DI CONTROLLO,2017,27654
1,STRUTTURA DIRETTAMENTE GESTITA,94128,INQUADRAMENTO DIAGNOSTICO PER DISTURBI DI NEUROPSICHIATRIA INFANTILE COMPRENSIVO DI VISITE NEUROPSIC,2017,45
1,STRUTTURA DIRETTAMENTE GESTITA,94129,TRATTAMENTO PER DISTURBI DI NEUROPSICHIATRIA INFANTILE COMPRENSIVO DI VISITE NEUROPSICHIATRICHE INFA,2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,94191,COLLOQUIO PSICHIATRICO,2017,13154
1,STRUTTURA DIRETTAMENTE GESTITA,943,PSICOTERAPIA INDIVIDUALE,2017,10690
1,STRUTTURA DIRETTAMENTE GESTITA,9432,IPNOTERAPIA IPNOSI INCLUSO: IPNOSI PER ANALGESIA,2017,3
1,STRUTTURA DIRETTAMENTE GESTITA,9442,PSICOTERAPIA FAMILIARE PER SEDUTA,2017,1607
1,STRUTTURA DIRETTAMENTE GESTITA,9444,PSICOTERAPIA DI GRUPPO PER SEDUTA E PER PARTECIPANTE,2017,1897
1,STRUTTURA DIRETTAMENTE GESTITA,94602,FUNZIONE AMBULATORIO AREA MINORI - VALUTAZIONE PSICOLOGICA (6-11 ANNI),2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,94603,FUNZIONE AMBULATORIO AREA MINORI -  VALUTAZIONE PSICOLOGICA (12-18 ANNI),2017,2
1,STRUTTURA DIRETTAMENTE GESTITA,94611,FUNZIONE AMBULATORIO AREA ADULTI - VALUTAZIONE PSICOLOGICA SEMPLICE,2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,94613,FUNZIONE AMBULATORIO AREA ADULTI - TRATTAMENTO PSICOLOGICO BREVE,2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,94711,OSPEDALE VILLA ROSA PAZIENTE CON PROBLEMATICHE NEUROPSICOLOGICHE VALUTAZIONE PSICOLOGICA,2017,2
1,STRUTTURA DIRETTAMENTE GESTITA,94832,U.O. MEDICINA INTERNA PAZIENTE IN DAY HOSPITAL ONCOLOGICO INTERVENTI DI FORMAZIONE/SUPERVISIONE DEL,2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,94901,VALUTAZIONE A BREVE,2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,94903,VALUTAZIONE C COMPLESSA,2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,94931,DISTURBI ASPECIFICI APPRENDIMENTO - TRATTAMENTO LOGOPEDICO,2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,9501,ESAME PARZIALE DELL'OCCHIO ESAME DELL'OCCHIO CON PRESCRIZIONE DI LENTI,2017,745
1,STRUTTURA DIRETTAMENTE GESTITA,9502,"ESAME COMPLESSIVO DELL'OCCHIO VISITA OCULISTICA, ESAME DELL'OCCHIO COMPRENDENTE TUTTI GLI ASPETTI DE",2017,23674
1,STRUTTURA DIRETTAMENTE GESTITA,95031,STUDIO DELLA TOPOGRAFIA CORNEALE,2017,420
1,STRUTTURA DIRETTAMENTE GESTITA,95033,TOMOGRAFIA RETINICA (OCT) A LUCE COERENTE,2017,9239
1,STRUTTURA DIRETTAMENTE GESTITA,9505,"STUDIO DEL CAMPO VISIVO CAMPIMETRIA, PERIMETRIA STATICA/CINETICA",2017,6621
1,STRUTTURA DIRETTAMENTE GESTITA,9506,STUDIO DELLA SENSIBILITA' AL COLORE TEST DI ACUITÀ VISIVA E DI DISCRIMINAZIONE CROMATICA,2017,5
1,STRUTTURA DIRETTAMENTE GESTITA,95091,ESAME DEL FUNDUS OCULI,2017,3768
1,STRUTTURA DIRETTAMENTE GESTITA,95092,ESOFTALMOMETRIA,2017,2
1,STRUTTURA DIRETTAMENTE GESTITA,9511,FOTOGRAFIA DEL FUNDUS  PER OCCHIO,2017,145
1,STRUTTURA DIRETTAMENTE GESTITA,9512,ANGIOGRAFIA CON FLUORESCEINA O ANGIOSCOPIA OCULARE,2017,1065
1,STRUTTURA DIRETTAMENTE GESTITA,95121,ANGIOGRATIA CON VERDE INDIOCIANINA O ALTRI TRACCIANTI,2017,208
1,STRUTTURA DIRETTAMENTE GESTITA,9513,ECOGRAFIA OCULARE ECOGRAFIA ECOBIOMETRIA,2017,299
1,STRUTTURA DIRETTAMENTE GESTITA,95131,PACHIMETRIA CORNEALE,2017,532
1,STRUTTURA DIRETTAMENTE GESTITA,95132,BIOMICROSCOPIA CORNEALE CON CONTA CELLULE ENDOTELIALI,2017,76
1,STRUTTURA DIRETTAMENTE GESTITA,9515,STUDIO DELLA MOTILITA' OCULARE,2017,530
1,STRUTTURA DIRETTAMENTE GESTITA,952,TEST FUNZIONALI OBIETTIVI DELL'OCCHIO TEST DI HESS - LANCASTER ESCLUSO: TEST CON POLISONNOGRAMMA (89,2017,367
1,STRUTTURA DIRETTAMENTE GESTITA,9521,"ELETTRORETINOGRAFIA (ERG, FLASH-PATTERN)",2017,2
1,STRUTTURA DIRETTAMENTE GESTITA,9523,POTENZIALI EVOCATI VISIVI  (VEP) POTENZIALI EVOCATI DA PATTERN O DA FLASH O DA PATTERN AD EMICAMPI,2017,228
1,STRUTTURA DIRETTAMENTE GESTITA,95241,STUDIO DEL NISTAGMO REGISTRATO SPONTANEO O POSIZIONALE,2017,356
1,STRUTTURA DIRETTAMENTE GESTITA,95242,STUDIO DEL NISTAGMO REGISTRATO PROVOCATO,2017,217
1,STRUTTURA DIRETTAMENTE GESTITA,9526,"TONOGRAFIA, TEST DI PROVOCAZIONE E ALTRI TEST PER IL GLAUCOMA",2017,125
1,STRUTTURA DIRETTAMENTE GESTITA,9535,TRAINING ORTOTTICO PER SEDUTA,2017,117
1,STRUTTURA DIRETTAMENTE GESTITA,95362,"VALUTAZIONE MULTIPROFESSIONALE FINALIZZATA ALLA STESURA DI
PROGETTO RIABILITATIVO INDIVIDUALIZZATO",2017,3
1,STRUTTURA DIRETTAMENTE GESTITA,95364,"RIABILITAZIONE VISIVA E/O NEUROPSICOSENSORIALE IN SOGGETTO IN
ETA’ EVOLUTIVA CON IPOVISIONE
PER SE",2017,167
1,STRUTTURA DIRETTAMENTE GESTITA,95411,ESAME AUDIOMETRICO TONALE,2017,8431
1,STRUTTURA DIRETTAMENTE GESTITA,95412,ESAME AUDIOMETRICO VOCALE,2017,3449
1,STRUTTURA DIRETTAMENTE GESTITA,95413,AUDIOMETRIA AUTOMATICA,2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,95414,ESAME AUDIOMETRICO CONDIZIONATO INFANTILE,2017,182
1,STRUTTURA DIRETTAMENTE GESTITA,9542,IMPEDENZOMETRIA,2017,6468
1,STRUTTURA DIRETTAMENTE GESTITA,9543,"VALUTAZIONE AUDIOLOGICA VALUTAZIONE CON: MACCHINE DEL RUMORE DI BARANY, TEST AD OCCHI CHIUSI FEEDBAK",2017,3
1,STRUTTURA DIRETTAMENTE GESTITA,95441,TEST CLINICO DELLA FUNZIONALITA' VESTIBOLARE ESAME CLINICO CON PROVE CALORICHE,2017,239
1,STRUTTURA DIRETTAMENTE GESTITA,95442,ESAME CLINICO DELLA FUNZIONALITA' VESTIBOLARE TEST POSIZIONALI O RILIEVO SEGNI SPONTANEI,2017,731
1,STRUTTURA DIRETTAMENTE GESTITA,9545,"STIMOLAZIONI VESTIBOLARI ROTATORIE  PROVE ROTATORIE, PROVE PENDOLARI A SMORZAMENTO MECCANICO",2017,2
1,STRUTTURA DIRETTAMENTE GESTITA,9546,ALTRI TEST AUDIOMETRICI O DELLA FUNZIONALITA' VESTIBOLARE PROVE AUDIOMETRICHE SOPRALIMINARI,2017,110
1,STRUTTURA DIRETTAMENTE GESTITA,9547,ESAME DELL' UDITO NAS,2017,7
1,STRUTTURA DIRETTAMENTE GESTITA,95481,MESSA A PUNTO DI MEZZI PER L'UDITO AUDIOMETRIA TONALE PROTESICA AUDIOMETRIA VOCALE PROTESICA ESCLUSO,2017,298
1,STRUTTURA DIRETTAMENTE GESTITA,95482,CONTROLLO PROTESICO ELETTROACUSTICO,2017,362
1,STRUTTURA DIRETTAMENTE GESTITA,9549,ADATTAMENTO IMPIANTI COCLEARI,2017,441
1,STRUTTURA DIRETTAMENTE GESTITA,96061,POSIZIONAMENTO DI SONDINO NASOGATRICO O NASO-DUODENO/DIGIUNALE IN CORSO DI EGDS,2017,4
1,STRUTTURA DIRETTAMENTE GESTITA,9607,INSERZIONE DI ALTRO TUBO NASOGASTRICO COMPRESA SONDA,2017,10
1,STRUTTURA DIRETTAMENTE GESTITA,9618,INSERZIONE DI ALTRO PESSARIO VAGINALE,2017,165
1,STRUTTURA DIRETTAMENTE GESTITA,9622,DILATAZIONE DEL RETTO,2017,11
1,STRUTTURA DIRETTAMENTE GESTITA,9623,DILATAZIONE DELLO SFINTERE ANALE,2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,9626,RIDUZIONE MANUALE DI PROLASSO RETTALE,2017,32
1,STRUTTURA DIRETTAMENTE GESTITA,9639,ALTRO CLISMA TRANSANALE (IRRIGAZIONE RETTALE),2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,9649,INSTILLAZIONE GENITOURINARIA INSTILLAZIONE DI SUPPOSTA PROSTAGLANDINICA INSTILLAZIONE DI CHEMIOTERAP,2017,3794
1,STRUTTURA DIRETTAMENTE GESTITA,9651,IRRIGAZIONE DELL'OCCHIO IRRIGAZIONE CORNEALE ESCLUSO: IRRIGAZIONE CON RIMOZIONE DI CORPO ESTRANEO (9,2017,1
1,STRUTTURA DIRETTAMENTE GESTITA,9652,IRRIGAZIONE DELL'ORECCHIO IRRIGAZIONE CON RIMOZIONE DI CERUME,2017,1049
1,STRUTTURA DIRETTAMENTE GESTITA,96541,ABLAZIONE TARTARO,2017,79
1,STRUTTURA DIRETTAMENTE GESTITA,96542,SIGILLATURA DEI SOLCHI E DELLE FOSSETTE,2017,8512
1,STRUTTURA DIRETTAMENTE GESTITA,96543,"CURA STOMATITE, GENGIVITE, ALVEOLITE PER SEDUTA",2017,447
1,STRUTTURA DIRETTAMENTE GESTITA,9655,TOILETTE DI TRACHEOSTOMIA (COMPRESO CANNULA),2017,19
1,STRUTTURA DIRETTAMENTE GESTITA,9657,IRRIGAZIONE DI CATETERE VASCOLARE IRRIGAZIONE [DISOSTRUZIONE] DELLO SHUNT ARTEROVENOSO,2017,342
1,STRUTTURA DIRETTAMENTE GESTITA,9659,"ALTRA IRRIGAZIONE DI FERITA PULIZIA DI FERITA NAS ESCLUSO: SBRIGLIAMENTO (86.22, 86.27-86.28)",2017,14146
1,STRUTTURA DIRETTAMENTE GESTITA,96591,MEDICAZIONE ULCERE CUTANEE CRONICHE,2017,1006
1,STRUTTURA DIRETTAMENTE GESTITA,966,INFUSIONE ENTERALE DI SOSTANZE NUTRIZIONALI CONCENTRATE  ESCLUSO IL COSTO DELLE SOSTANZE NUTRIZIONAL,2017,1229
1,STRUTTURA DIRETTAMENTE GESTITA,9702,SOSTITUZIONE DI TUBO PER GASTROSTOMIA,2017,162
1,STRUTTURA DIRETTAMENTE GESTITA,971,SOSTITUZIONE NON OPERATORIA DI SUSSIDIO PER IL SISTEMA MUSCOLOSCHELETRICO E TEGUMENTARIO RIPARAZIONE,2017,50
1,STRUTTURA DIRETTAMENTE GESTITA,9723,SOSTITUZIONE DI CANNULA TRACHEOSTOMICA (COMPRESO CANNULA),2017,116
1,STRUTTURA DIRETTAMENTE GESTITA,97291,"REVISIONE DI CATETERE PERITONEALE REVISIONE DI CATETERE PER DIALISI PERITONEALE, CAMBIO SET DI CONNE",2017,38
1,STRUTTURA DIRETTAMENTE GESTITA,9732,RIMOZIONE DI TAMPONE NASALE,2017,98
1,STRUTTURA DIRETTAMENTE GESTITA,9735,"RIMOZIONE DI PROTESI DENTALE RIMOZIONE DI CORONA ISOLATA, RIMOZIONE DI ELEMENTO PROTESICO",2017,19
1,STRUTTURA DIRETTAMENTE GESTITA,9737,RIMOZIONE DI CANNULA TRACHEOSTOMICA,2017,16
